hotel_id,hotel_name,city,country,star_rating,room_type,amenities,price_per_night_aud
HT-ZQN-022,Villa Queenstown,Queenstown,New Zealand,4.9,Deluxe King,"gym, pool, bar",866
HT-ZQN-023,The Queenstown House II,Queenstown,New Zealand,3.8,Junior Suite,"restaurant, spa, rooftop terrace, kids club, airport shuttle, parking",469
HT-ZQN-024,Hotel Queenstown Central Annex,Queenstown,New Zealand,4.3,Executive Suite,"kids club, airport shuttle, gym",617
HT-ZQN-025,The Terrace Queenstown West,Queenstown,New Zealand,3,Twin Room,"wifi, pool, breakfast included, gym, kids club, rooftop terrace",335
HT-ZQN-026,The Queenstown Boutique II,Queenstown,New Zealand,4.3,Junior Suite,"breakfast included, gym, airport shuttle, restaurant, spa",505
HT-ZQN-027,The Old Town Inn Queenstown Annex,Queenstown,New Zealand,3.4,Deluxe King,"restaurant, wifi, parking, beach access, spa, breakfast included",289
HT-ZQN-028,The Queenstown Boutique II,Queenstown,New Zealand,3.6,Standard Double,"gym, pool, restaurant, kids club, beach access, bar",472
HT-ZQN-029,Queenstown Harbour Suites,Queenstown,New Zealand,4.3,Junior Suite,"wifi, pool, gym, airport shuttle, rooftop terrace",499
HT-ZQN-030,The Terrace Queenstown East,Queenstown,New Zealand,4.8,Superior Queen,"pool, restaurant, kids club, spa",522
HT-ZQN-031,The Queenstown House II,Queenstown,New Zealand,2.6,Junior Suite,"spa, wifi, rooftop terrace, pool",298
HT-ZQN-032,The Queenstown House East,Queenstown,New Zealand,3.1,Standard Double,"breakfast included, restaurant, airport shuttle, beach access",306
HT-ZQN-033,Hotel Queenstown Central East,Queenstown,New Zealand,2.9,Twin Room,"wifi, airport shuttle, parking, rooftop terrace, kids club",228
HT-ZQN-034,Queenstown Garden Residence West,Queenstown,New Zealand,3,Executive Suite,"wifi, airport shuttle, spa, bar, pool, restaurant",246
HT-ZQN-035,The Queenstown Boutique Annex,Queenstown,New Zealand,2.6,Superior Queen,"airport shuttle, pool, spa, restaurant",235
HT-NRT-001,Hilton Tokyo,Tokyo,Japan,4.8,Deluxe King,"spa, gym, rooftop terrace, beach access, kids club",653
HT-NRT-002,Tokyo Garden Residence,Tokyo,Japan,4.9,Executive Suite,"bar, spa, kids club",776
HT-NRT-003,Tokyo Harbour Suites,Tokyo,Japan,4.4,Executive Suite,"beach access, wifi, pool",688
HT-NRT-004,InterContinental Tokyo,Tokyo,Japan,4.9,Superior Queen,"restaurant, spa, pool, airport shuttle, breakfast included",628
HT-NRT-005,Shangri-La Tokyo,Tokyo,Japan,4.9,Deluxe King,"kids club, airport shuttle, bar, parking, wifi, rooftop terrace",854
HT-NRT-006,Four Seasons Tokyo,Tokyo,Japan,4.6,Superior Queen,"wifi, pool, breakfast included, gym, spa, bar",738
HT-NRT-007,Sheraton Tokyo,Tokyo,Japan,3.9,Superior Queen,"breakfast included, wifi, restaurant, parking",606
HT-NRT-008,Hotel Tokyo Central,Tokyo,Japan,3.8,Executive Suite,"airport shuttle, wifi, beach access, spa, restaurant, kids club",535
HT-NRT-009,Radisson Blu Tokyo,Tokyo,Japan,3.5,Family Room,"bar, pool, spa, parking",427
HT-NRT-010,Novotel Tokyo,Tokyo,Japan,3.5,Family Room,"beach access, restaurant, airport shuttle, breakfast included, parking, kids club",423
HT-NRT-011,Hotel Tokyo Central II,Tokyo,Japan,4.2,Junior Suite,"breakfast included, spa, rooftop terrace, wifi, airport shuttle, kids club",559
HT-NRT-012,Mercure Tokyo,Tokyo,Japan,3.6,Family Room,"wifi, pool, beach access, breakfast included",534
HT-NRT-013,Tokyo Garden Residence West,Tokyo,Japan,4.1,Twin Room,"spa, wifi, breakfast included, restaurant, pool, rooftop terrace",505
HT-NRT-014,ibis Styles Tokyo,Tokyo,Japan,2.3,Executive Suite,"pool, wifi, parking",256
HT-NRT-015,The Grand Tokyo Hotel,Tokyo,Japan,3.9,Junior Suite,"kids club, bar, restaurant",459
HT-NRT-016,Casa Tokyo,Tokyo,Japan,4,Family Room,"pool, spa, restaurant, parking",499
HT-NRT-017,The Terrace Tokyo,Tokyo,Japan,3.3,Twin Room,"breakfast included, beach access, pool, kids club, wifi, parking",374
HT-NRT-018,The Old Town Inn Tokyo,Tokyo,Japan,4.2,Junior Suite,"kids club, spa, rooftop terrace, parking, beach access, bar",543
HT-NRT-019,The Terrace Tokyo II,Tokyo,Japan,4.8,Junior Suite,"bar, parking, restaurant",571
HT-NRT-020,The Tokyo Boutique,Tokyo,Japan,4.6,Deluxe King,"bar, parking, beach access",536
HT-NRT-021,Villa Tokyo,Tokyo,Japan,4.7,Family Room,"pool, wifi, gym, spa, kids club",747
HT-NRT-022,The Tokyo House,Tokyo,Japan,3.9,Superior Queen,"airport shuttle, breakfast included, beach access, bar",587
HT-NRT-023,The Grand Tokyo Hotel II,Tokyo,Japan,5,Executive Suite,"spa, gym, parking, rooftop terrace",630
HT-NRT-024,Tokyo Harbour Suites Riverside,Tokyo,Japan,2.6,Family Room,"wifi, pool, gym, restaurant, spa",311
HT-NRT-025,Villa Tokyo East,Tokyo,Japan,3.1,Superior Queen,"spa, pool, restaurant, bar",319
HT-NRT-026,The Tokyo Boutique West,Tokyo,Japan,3.7,Executive Suite,"spa, airport shuttle, parking, kids club, gym, pool",477
HT-NRT-027,Villa Tokyo II,Tokyo,Japan,3.7,Twin Room,"kids club, wifi, pool, gym, beach access",503
HT-NRT-028,The Tokyo Boutique West,Tokyo,Japan,2.6,Twin Room,"kids club, restaurant, beach access, bar, breakfast included, rooftop terrace",255
HT-NRT-029,The Grand Tokyo Hotel Riverside,Tokyo,Japan,5,Superior Queen,"bar, parking, wifi, breakfast included, spa",688
HT-NRT-030,Tokyo Harbour Suites East,Tokyo,Japan,2.7,Junior Suite,"parking, kids club, wifi, pool, gym",328
HT-NRT-031,Tokyo Harbour Suites West,Tokyo,Japan,4.2,Superior Queen,"spa, gym, bar, kids club, airport shuttle",597
HT-NRT-032,Hotel Tokyo Central II,Tokyo,Japan,4.9,Family Room,"breakfast included, wifi, restaurant, rooftop terrace, airport shuttle",847
HT-NRT-033,The Tokyo House East,Tokyo,Japan,4.8,Family Room,"gym, spa, beach access",775
HT-NRT-034,The Old Town Inn Tokyo Riverside,Tokyo,Japan,4.5,Twin Room,"kids club, bar, airport shuttle, parking, breakfast included",588
HT-NRT-035,Casa Tokyo II,Tokyo,Japan,2.9,Executive Suite,"spa, bar, parking",303
HT-NRT-036,The Grand Tokyo Hotel East,Tokyo,Japan,2.9,Executive Suite,"spa, gym, restaurant, wifi, kids club, breakfast included",329
HT-KIX-001,Hilton Osaka,Osaka,Japan,4.6,Junior Suite,"wifi, airport shuttle, pool",711
HT-KIX-002,Osaka Garden Residence,Osaka,Japan,4.1,Standard Double,"restaurant, bar, kids club, breakfast included, gym, rooftop terrace",548
HT-KIX-003,Hyatt Regency Osaka,Osaka,Japan,4.6,Superior Queen,"bar, breakfast included, beach access, parking, wifi",514
HT-KIX-004,Casa Osaka,Osaka,Japan,3.2,Twin Room,"breakfast included, wifi, beach access, bar",286
HT-KIX-005,Shangri-La Osaka,Osaka,Japan,5,Deluxe King,"gym, parking, spa, bar, pool, rooftop terrace",839
HT-KIX-006,Four Seasons Osaka,Osaka,Japan,4.8,Twin Room,"bar, gym, rooftop terrace, pool",586
HT-KIX-007,Sheraton Osaka,Osaka,Japan,4.3,Superior Queen,"beach access, gym, wifi, spa",503
HT-KIX-008,Crowne Plaza Osaka,Osaka,Japan,3.6,Family Room,"pool, spa, wifi, kids club",402
HT-KIX-009,Villa Osaka,Osaka,Japan,4,Deluxe King,"wifi, bar, kids club, pool, gym, parking",440
HT-KIX-010,The Terrace Osaka,Osaka,Japan,3.9,Executive Suite,"gym, kids club, spa, wifi",425
HT-KIX-011,Holiday Inn Osaka,Osaka,Japan,3.9,Executive Suite,"restaurant, airport shuttle, beach access, kids club, gym",373
HT-KIX-012,Mercure Osaka,Osaka,Japan,3,Executive Suite,"bar, rooftop terrace, breakfast included, restaurant, spa, gym",358
HT-KIX-013,ibis Osaka,Osaka,Japan,2.6,Standard Double,"gym, bar, parking",292
HT-KIX-014,ibis Styles Osaka,Osaka,Japan,2.7,Standard Double,"beach access, gym, rooftop terrace, airport shuttle",310
HT-KIX-015,Travelodge Osaka,Osaka,Japan,2.2,Family Room,"bar, gym, beach access, pool, breakfast included",178
HT-KIX-016,The Terrace Osaka West,Osaka,Japan,3.4,Superior Queen,"breakfast included, gym, pool, rooftop terrace, bar, kids club",311
HT-KIX-017,Villa Osaka East,Osaka,Japan,2.9,Twin Room,"restaurant, wifi, beach access, pool, bar, rooftop terrace",226
HT-KIX-018,Hotel Osaka Central,Osaka,Japan,4.3,Standard Double,"airport shuttle, rooftop terrace, wifi, bar, beach access",483
HT-KIX-019,Osaka Harbour Suites,Osaka,Japan,4.6,Executive Suite,"bar, pool, parking, wifi",746
HT-KIX-020,The Osaka House,Osaka,Japan,4.9,Deluxe King,"gym, restaurant, breakfast included, rooftop terrace",634
HT-KIX-021,Casa Osaka East,Osaka,Japan,4.4,Standard Double,"restaurant, gym, rooftop terrace, beach access",647
HT-KIX-022,The Osaka Boutique,Osaka,Japan,3,Twin Room,"restaurant, parking, bar, spa, breakfast included, beach access",352
HT-KIX-023,Villa Osaka Annex,Osaka,Japan,2.7,Junior Suite,"airport shuttle, wifi, parking, spa",206
HT-KIX-024,Casa Osaka West,Osaka,Japan,3.7,Junior Suite,"restaurant, parking, rooftop terrace, wifi",489
HT-KIX-025,Casa Osaka Annex,Osaka,Japan,3.2,Superior Queen,"breakfast included, spa, gym",380
HT-KIX-026,The Old Town Inn Osaka,Osaka,Japan,4.5,Executive Suite,"gym, breakfast included, bar, wifi, spa, pool",445
HT-KIX-027,Osaka Garden Residence Annex,Osaka,Japan,4.2,Twin Room,"gym, pool, beach access, rooftop terrace, breakfast included, parking",626
HT-KIX-028,Villa Osaka East,Osaka,Japan,2.5,Junior Suite,"spa, airport shuttle, rooftop terrace, bar, gym, restaurant",226
HT-KIX-029,The Grand Osaka Hotel,Osaka,Japan,3.6,Twin Room,"spa, pool, breakfast included",345
HT-KIX-030,The Osaka House West,Osaka,Japan,3.9,Standard Double,"spa, airport shuttle, gym, kids club, bar, pool",404
HT-KIX-031,Villa Osaka Riverside,Osaka,Japan,4.5,Superior Queen,"breakfast included, airport shuttle, restaurant",495
HT-KIX-032,The Terrace Osaka West,Osaka,Japan,4.4,Superior Queen,"bar, beach access, airport shuttle",647
HT-KIX-033,The Osaka House Riverside,Osaka,Japan,4.5,Junior Suite,"spa, wifi, parking, restaurant",495
HT-KIX-034,Casa Osaka West,Osaka,Japan,4.8,Standard Double,"gym, pool, spa, airport shuttle, parking, kids club",561
HT-KIX-035,Casa Osaka West,Osaka,Japan,4.9,Standard Double,"restaurant, gym, pool, bar",518
HT-KIX-036,The Osaka House Riverside,Osaka,Japan,4.6,Junior Suite,"spa, beach access, gym, pool, bar, breakfast included",688
HT-UKY-001,Hilton Kyoto,Kyoto,Japan,5,Superior Queen,"wifi, spa, rooftop terrace, breakfast included, restaurant, beach access",723
HT-UKY-002,The Terrace Kyoto,Kyoto,Japan,3.4,Superior Queen,"beach access, parking, breakfast included, airport shuttle, rooftop terrace, kids club",304
HT-UKY-003,Hyatt Regency Kyoto,Kyoto,Japan,4.6,Standard Double,"airport shuttle, rooftop terrace, kids club",635
HT-UKY-004,InterContinental Kyoto,Kyoto,Japan,4.5,Twin Room,"gym, pool, kids club, spa, wifi",471
HT-UKY-005,Shangri-La Kyoto,Kyoto,Japan,4.9,Family Room,"breakfast included, gym, bar",805
HT-UKY-006,The Kyoto Boutique,Kyoto,Japan,4.1,Family Room,"spa, airport shuttle, gym, bar",554
HT-UKY-007,Casa Kyoto,Kyoto,Japan,2.6,Executive Suite,"wifi, rooftop terrace, pool",264
HT-UKY-008,Crowne Plaza Kyoto,Kyoto,Japan,3.6,Executive Suite,"spa, pool, parking, bar, rooftop terrace",425
HT-UKY-009,Radisson Blu Kyoto,Kyoto,Japan,4.5,Executive Suite,"pool, wifi, gym",605
HT-UKY-010,Hotel Kyoto Central,Kyoto,Japan,2.7,Superior Queen,"pool, rooftop terrace, kids club, wifi, restaurant, beach access",289
HT-UKY-011,Holiday Inn Kyoto,Kyoto,Japan,3.6,Standard Double,"spa, breakfast included, bar, gym, rooftop terrace",365
HT-UKY-012,Mercure Kyoto,Kyoto,Japan,3.6,Family Room,"gym, kids club, airport shuttle, pool",397
HT-UKY-013,The Kyoto Boutique II,Kyoto,Japan,4.6,Junior Suite,"gym, pool, spa, breakfast included, parking",713
HT-UKY-014,Kyoto Garden Residence,Kyoto,Japan,3.9,Junior Suite,"wifi, parking, spa, rooftop terrace, airport shuttle",495
HT-UKY-015,Travelodge Kyoto,Kyoto,Japan,2.4,Family Room,"pool, wifi, beach access",200
HT-UKY-016,The Grand Kyoto Hotel,Kyoto,Japan,2.6,Deluxe King,"airport shuttle, parking, wifi, pool",264
HT-UKY-017,Kyoto Harbour Suites,Kyoto,Japan,4.7,Superior Queen,"breakfast included, bar, rooftop terrace",735
HT-UKY-018,Villa Kyoto,Kyoto,Japan,4.4,Twin Room,"restaurant, airport shuttle, parking, beach access",509
HT-UKY-019,Casa Kyoto East,Kyoto,Japan,2.8,Twin Room,"pool, airport shuttle, parking",318
HT-UKY-020,The Old Town Inn Kyoto,Kyoto,Japan,2.8,Deluxe King,"spa, wifi, kids club, airport shuttle, gym, beach access",257
HT-UKY-021,Hotel Kyoto Central II,Kyoto,Japan,4.5,Deluxe King,"kids club, airport shuttle, beach access, gym, wifi, bar",651
HT-UKY-022,Hotel Kyoto Central East,Kyoto,Japan,3.2,Superior Queen,"wifi, restaurant, pool, parking, rooftop terrace",285
HT-UKY-023,The Terrace Kyoto II,Kyoto,Japan,3.8,Superior Queen,"restaurant, bar, kids club",504
HT-UKY-024,Kyoto Harbour Suites East,Kyoto,Japan,3.7,Superior Queen,"wifi, pool, gym",374
HT-UKY-025,The Grand Kyoto Hotel Riverside,Kyoto,Japan,4.9,Deluxe King,"parking, kids club, bar, rooftop terrace, beach access, breakfast included",656
HT-UKY-026,Kyoto Garden Residence II,Kyoto,Japan,4.8,Standard Double,"beach access, rooftop terrace, breakfast included, wifi",626
HT-UKY-027,The Terrace Kyoto Annex,Kyoto,Japan,3.3,Deluxe King,"kids club, restaurant, parking, rooftop terrace, beach access, gym",365
HT-UKY-028,The Kyoto Boutique West,Kyoto,Japan,2.9,Deluxe King,"restaurant, airport shuttle, breakfast included, gym, beach access, pool",324
HT-UKY-029,The Terrace Kyoto East,Kyoto,Japan,3.9,Executive Suite,"pool, airport shuttle, gym, wifi, bar",467
HT-UKY-030,The Terrace Kyoto Riverside,Kyoto,Japan,3.1,Executive Suite,"spa, gym, beach access, kids club, rooftop terrace",256
HT-UKY-031,Hotel Kyoto Central II,Kyoto,Japan,2.5,Twin Room,"wifi, gym, bar, rooftop terrace",202
HT-UKY-032,Villa Kyoto East,Kyoto,Japan,5,Deluxe King,"wifi, bar, pool",891
HT-UKY-033,Hotel Kyoto Central Riverside,Kyoto,Japan,3.8,Standard Double,"gym, bar, breakfast included",417
HT-UKY-034,Kyoto Garden Residence Annex,Kyoto,Japan,4.5,Standard Double,"beach access, airport shuttle, breakfast included",570
HT-UKY-035,The Kyoto Boutique Annex,Kyoto,Japan,4,Executive Suite,"parking, spa, pool, restaurant, beach access, rooftop terrace",578
HT-UKY-036,Hotel Kyoto Central East,Kyoto,Japan,3.3,Standard Double,"wifi, kids club, pool, gym, spa",331
HT-CTS-001,Hilton Sapporo,Sapporo,Japan,4.7,Family Room,"spa, restaurant, airport shuttle, pool, wifi",699
HT-CTS-002,Marriott Sapporo,Sapporo,Japan,4.6,Twin Room,"parking, gym, restaurant, kids club, pool",447
HT-CTS-003,The Grand Sapporo Hotel,Sapporo,Japan,3.3,Family Room,"wifi, airport shuttle, pool, restaurant",383
HT-CTS-004,InterContinental Sapporo,Sapporo,Japan,4.5,Superior Queen,"breakfast included, airport shuttle, spa, rooftop terrace, gym",632
HT-CTS-005,Shangri-La Sapporo,Sapporo,Japan,4.8,Standard Double,"wifi, breakfast included, bar, airport shuttle",465
HT-CTS-006,Four Seasons Sapporo,Sapporo,Japan,4.7,Twin Room,"wifi, restaurant, pool, spa",497
HT-CTS-007,Villa Sapporo,Sapporo,Japan,4.7,Executive Suite,"bar, pool, beach access, kids club",541
HT-CTS-008,Crowne Plaza Sapporo,Sapporo,Japan,3.7,Twin Room,"gym, parking, rooftop terrace, airport shuttle, breakfast included, beach access",419
HT-CTS-009,Radisson Blu Sapporo,Sapporo,Japan,4.2,Superior Queen,"beach access, wifi, restaurant, spa, pool",448
HT-CTS-010,Novotel Sapporo,Sapporo,Japan,4.3,Standard Double,"pool, wifi, rooftop terrace, beach access",583
HT-CTS-011,Sapporo Garden Residence,Sapporo,Japan,4.3,Superior Queen,"bar, pool, wifi, airport shuttle, rooftop terrace, gym",420
HT-CTS-012,Mercure Sapporo,Sapporo,Japan,3.1,Standard Double,"breakfast included, kids club, wifi, spa, rooftop terrace, pool",244
HT-CTS-013,ibis Sapporo,Sapporo,Japan,2.7,Executive Suite,"kids club, beach access, wifi, pool, bar, airport shuttle",247
HT-CTS-014,ibis Styles Sapporo,Sapporo,Japan,2.9,Standard Double,"restaurant, airport shuttle, wifi, parking, gym, breakfast included",267
HT-CTS-015,Casa Sapporo,Sapporo,Japan,4.3,Executive Suite,"beach access, spa, kids club, parking, restaurant",597
HT-CTS-016,Sapporo Harbour Suites,Sapporo,Japan,2.9,Deluxe King,"breakfast included, parking, beach access, airport shuttle",203
HT-CTS-017,The Grand Sapporo Hotel West,Sapporo,Japan,3.4,Deluxe King,"restaurant, spa, parking, gym, bar, pool",292
HT-CTS-018,Sapporo Harbour Suites Riverside,Sapporo,Japan,4.2,Superior Queen,"airport shuttle, beach access, breakfast included",417
HT-CTS-019,Hotel Sapporo Central,Sapporo,Japan,2.7,Twin Room,"airport shuttle, breakfast included, kids club, wifi, parking",194
HT-CTS-020,The Sapporo House,Sapporo,Japan,3.6,Deluxe King,"airport shuttle, gym, wifi, rooftop terrace, kids club, bar",293
HT-CTS-021,The Grand Sapporo Hotel Riverside,Sapporo,Japan,4,Standard Double,"beach access, kids club, restaurant",354
HT-CTS-022,The Sapporo House Riverside,Sapporo,Japan,2.5,Executive Suite,"airport shuttle, restaurant, kids club, bar",223
HT-CTS-023,The Grand Sapporo Hotel East,Sapporo,Japan,3.6,Standard Double,"breakfast included, restaurant, spa, wifi, airport shuttle",362
HT-CTS-024,The Sapporo House II,Sapporo,Japan,4.9,Standard Double,"restaurant, bar, airport shuttle, breakfast included, spa",600
HT-CTS-025,Sapporo Harbour Suites Riverside,Sapporo,Japan,2.8,Superior Queen,"beach access, gym, parking, breakfast included",302
HT-CTS-026,Hotel Sapporo Central East,Sapporo,Japan,3.3,Executive Suite,"kids club, gym, rooftop terrace",249
HT-CTS-027,Casa Sapporo Riverside,Sapporo,Japan,4.5,Standard Double,"airport shuttle, wifi, rooftop terrace, kids club, restaurant, pool",404
HT-CTS-028,The Sapporo House Annex,Sapporo,Japan,3.9,Family Room,"parking, beach access, rooftop terrace, wifi, pool, gym",395
HT-CTS-029,The Terrace Sapporo,Sapporo,Japan,4.9,Junior Suite,"rooftop terrace, beach access, gym, airport shuttle",500
HT-CTS-030,The Grand Sapporo Hotel Riverside,Sapporo,Japan,3.2,Twin Room,"spa, restaurant, beach access, wifi, rooftop terrace, airport shuttle",331
HT-CTS-031,The Sapporo Boutique,Sapporo,Japan,4.4,Standard Double,"pool, bar, kids club, airport shuttle",442
HT-CTS-032,Sapporo Garden Residence II,Sapporo,Japan,4.3,Standard Double,"gym, rooftop terrace, spa, airport shuttle, parking, restaurant",429
HT-ICN-001,Hilton Seoul,Seoul,South Korea,4.9,Superior Queen,"gym, breakfast included, bar, parking, rooftop terrace, spa",716
HT-ICN-002,Marriott Seoul,Seoul,South Korea,4.8,Superior Queen,"breakfast included, spa, bar, airport shuttle, beach access",667
HT-ICN-003,Hotel Seoul Central,Seoul,South Korea,4.9,Executive Suite,"breakfast included, wifi, pool, bar, rooftop terrace",537
HT-ICN-004,Villa Seoul,Seoul,South Korea,4.2,Standard Double,"breakfast included, gym, pool, bar, airport shuttle, wifi",489
